movement,cosine,delta_hr,hr_rmssd
0.0,-0.444244,-0.16564085403490447,0.005295667655593217
0.0,-0.446198,-0.1697207381994196,0.005304176164067794
0.0,-0.448149,-0.16770359786498767,0.005306256004406777
0.0,-0.450098,-0.16433301092747707,0.005302890077966099
0.0,-0.452046,-0.16187367955485515,0.005305916707118641
0.0,-0.45399,-0.15959676216483834,0.0053084642040677945
0.0,-0.455933,-0.15870912269591186,0.005305365324067795
0.0,-0.457874,-0.15978487658439983,0.005290162193559321
0.0,-0.459812,-0.16274096032036586,0.004259861990169489
0.0,-0.461749,-0.16792021446933117,0.004093908470169489
0.0,-0.463683,-0.1724488044571293,0.0030947539264406768
0.0,-0.465615,-0.17248056403445788,0.0025659364728813547
0.0,-0.467544,-0.170925159093495,0.0025574887016949137
0.0,-0.469472,-0.17218658435713452,0.0025580525108474567
0.0,-0.471397,-0.17442604173286638,0.002439886448474575
0.0,-0.47332,-0.1792885144566827,0.002208809754237287
0.0,-0.47524,-0.1850687575304808,0.002160185862711863
0.0,-0.477159,-0.19116496768129124,0.0021791785118644054
0.0,-0.479075,-0.19605594258988962,0.002189422740677965
0.0,-0.480989,-0.1990177267628121,0.002105371841694914
0.0,-0.4829,-0.20303653481707998,0.0016375425701694903
0.0,-0.48481,-0.20686641410364978,0.0016380008616949143
0.0,-0.486717,-0.20980783957315652,0.0015583344359322022
0.0,-0.488621,-0.2113160123221948,0.0014357161386440664
0.0,-0.490524,-0.21183638078150124,0.0013591454511864397
0.0,-0.492424,-0.20880782006137516,0.0012944667854237278
0.0,-0.494321,-0.20600809116764202,0.0012421769803389819
0.0,-0.496217,-0.2032971262208015,0.0011758762566101682
0.0,-0.498109,-0.20359599198694464,0.001069181227457626
0.0,-0.5,-0.20377514857700318,0.0009426549084745752
0.0,-0.501888,-0.19944037344572293,0.0008699234183050835
0.0,-0.503774,-0.19102082806110776,0.0008957963267796598
0.0,-0.505657,-0.18371531092740215,0.0009227771267796596
0.0,-0.507538,-0.17857433114085844,0.0009280647010169479
0.0,-0.509417,-0.17632510158748702,0.0009120528349152528
0.0,-0.511293,-0.17557671564992425,0.0008985063999999987
0.0,-0.513167,-0.17468174704776815,0.0008540073155932189
0.0,-0.515038,-0.17373547451300436,0.0008133211986440666
0.0,-0.516907,-0.17301559076022363,0.0007239962518644053
0.0,-0.518773,-0.173698828846856,0.0006092316281355918
0.0,-0.520637,-0.17714677885734645,0.00046943949932203277
0.0,-0.522499,-0.1796541567700295,0.0004373299999999988
0.0,-0.524357,-0.17192436425713975,0.00046546237559321916
0.0,-0.526214,-0.17186573119130238,0.00046520932305084623
0.0,-0.528068,-0.15582877333665238,0.0005965177884745751
0.0,-0.529919,-0.1118075561148571,0.0015848760084745744
0.0,-0.531768,-0.08477201232688547,0.0019583920084745745
0.0,-0.533615,-0.08137943798968586,0.001964223688474574
0.0,-0.535458,-0.07344605844263867,0.0019955851962711844
0.0,-0.5373,-0.060763400562766676,0.002072644135932201
0.0,-0.539138,-0.05778532942711162,0.0020652773644067772
0.0,-0.540974,-0.05726251792339531,0.002058321953898303
0.0,-0.542808,-0.056198979256956834,0.0020479983589830487
0.0,-0.544639,-0.055616720339266554,0.0020358949355932182
0.0,-0.546467,-0.0415969028190485,0.0021357198491525403
0.0,-0.548293,0.001710131086922503,0.0030887203793220313
0.0,-0.551937,0.05107835817382889,0.004303149275932202
0.0,-0.553755,0.06532375012789339,0.004374905921694914
0.0,-0.55557,0.0805137859204484,0.004460094229830507
0.0,-0.559193,0.0824739218853163,0.004435926517627117
0.0,-0.561,0.07885088702545043,0.004434127704406778
0.0,-0.562805,0.07806992716242249,0.004432359620338982
0.0,-0.564607,0.07418060046187873,0.004434284655932203
0.0,-0.566406,0.059032096424291795,0.0045484927928813555
0.0,-0.568203,0.04772731559159737,0.004611168151525424
0.0,-0.569997,0.048288401457735275,0.004610926328135593
0.0,-0.571788,0.04005289875199846,0.004645003524067796
0.0,-0.573576,0.014803220427655925,0.004966425604067796
0.0,-0.575362,-0.003561958749618591,0.005125118181694916
0.0,-0.577145,-0.02018198987009551,0.005255830913898305
0.0,-0.578925,-0.043630330116213006,0.005536879359661017
0.0,-0.580703,-0.058814665471811634,0.005653498076949152
0.0,-0.582478,-0.05963064230471467,0.005653025061016948
0.0,-0.58425,-0.07065365868213519,0.005712571093559322
0.0,-0.586019,-0.0827923320067385,0.005775803634237287
0.0,-0.587785,-0.08635754814890363,0.005765222373220339
0.0,-0.589549,-0.09095128598763212,0.0057570124359322015
0.0,-0.59131,-0.099428650089948,0.005781519576271185
0.0,-0.593068,-0.09898157296293826,0.0057771377566101685
0.0,-0.594823,-0.10669589286123206,0.005799301656271186
0.0,-0.596575,-0.11846973822062522,0.005862662861355931
0.0,-0.598325,-0.13915173784661142,0.00607688695118644
0.0,-0.600071,-0.1564460492242178,0.006228609074915253
0.0,-0.601815,-0.15892085321143562,0.006231601346101693
0.0,-0.603556,-0.15902346107665097,0.006226918266440676
0.0,-0.605294,-0.1592237907182619,0.00622293205355932
0.0,-0.607029,-0.15723026647979224,0.006221206786779659
0.0,-0.608761,-0.14802487514332935,0.006264476524745761
0.0,-0.610491,-0.13460930394049056,0.006356457635254235
0.0,-0.612217,-0.11817412984702862,0.00648492502338983
0.0,-0.613941,-0.10925701775093265,0.006489334372203389
0.0,-0.615661,-0.10351179164700966,0.006478925621016946
0.0,-0.617379,-0.10157690047437733,0.006467329487796607
0.0,-0.619094,-0.10213961503678849,0.00646490536474576
0.0,-0.620806,-0.102974321876834,0.00646497521694915
0.0,-0.622515,-0.1021013406743669,0.006464955346779659
0.0,-0.624221,-0.09740092322973988,0.006475791190847455
0.0,-0.625923,-0.08591209971816713,0.006542996007118642
0.0,-0.627623,-0.07981181782667354,0.006561779451186439
0.0,-0.62932,-0.0795992729630132,0.006555725676610168
0.0,-0.631014,-0.08638849337809554,0.006576073245423727
0.0,-0.632705,-0.10809087121927884,0.006786284918644066
0.0,-0.634393,-0.12880300172632034,0.007005567349830507
0.0,-0.636078,-0.1482724369768648,0.007067865049830507
0.0,-0.63776,-0.15139871947338648,0.0060822984979661005
0.0,-0.639439,-0.1480590777650678,0.0057143814132203374
0.0,-0.641115,-0.1410613842270082,0.005733528563389829
0.0,-0.642788,-0.1333869673874093,0.005731462533559319
0.0,-0.644457,-0.13146836317750957,0.005651123977627115
0.0,-0.646124,-0.13552055950537928,0.005654983952881353
0.0,-0.647788,-0.1349953049572531,0.005654985261694913
0.0,-0.649448,-0.13555801951966426,0.0056545689379660985
0.0,-0.651105,-0.13616308018518017,0.005654582776610167
0.0,-0.65276,-0.1342436616271438,0.005555994570847456
0.0,-0.654411,-0.129428421095252,0.004609164458644066
0.0,-0.656059,-0.07236704716160423,0.005027692177627115
0.0,-0.657704,0.01608500439471115,0.008923165953898301
1.25e-07,-0.659346,0.08930223101095687,0.011545435063050842
2.375e-06,-0.660985,0.13372899360479382,0.012552368749830504
4.45e-05,-0.66262,0.14388798660925012,0.012598413503728808
0.000585375,-0.664252,0.1446689464722781,0.012598413503728808
0.00540425,-0.665882,0.1558523894326147,0.012654611847118639
0.034986125,-0.667508,0.17989113207778878,0.012832692171525419
0.15883725,-0.669131,0.18558994033792386,0.012783967452881349
0.505743125,-0.67075,0.18306383241809837,0.012787068362372873
1.129411125,-0.672367,0.1800491156162949,0.012757045323389823
0.306865125,-0.680401,0.16022706762258979,0.012631998626779654
0.081587875,-0.681998,0.15863908875616173,0.012460883303389823
0.015212875,-0.683592,0.16403903125015376,0.012334592754237282
0.001989125,-0.685183,0.16447145011070413,0.012053639372881347
0.000182375,-0.68677,0.16645438782339758,0.011937793918305076
1.175e-05,-0.688355,0.1556667180574631,0.011996939343728806
5e-07,-0.689935,0.11826452249019453,0.012649905358983046
0.0,-0.691513,0.06779529672256474,0.013876587321355926
0.0,-0.693087,0.04049183239764191,0.014251149999322026
1.25e-07,-0.694658,0.05838468965567114,0.01440401369525423
2.875e-06,-0.696226,0.0749452733621741,0.01450746616847457
3.85e-05,-0.69779,0.06826843298994663,0.014530151659999992
0.000358125,-0.699352,0.029314904222398373,0.015275356347118638
0.002339,-0.700909,0.020096483315749415,0.015247935545762707
0.010713875,-0.702464,0.02230092372160616,0.015031772915254232
0.03441825,-0.704015,0.025485839283965177,0.014884073170169486
0.12255975,-0.707107,0.027167468186105676,0.01488238798508474
0.057612875,-0.71172,0.02820983380099178,0.014882937993220331
0.02203875,-0.71325,0.02264865037594708,0.014898726035593213
0.005912875,-0.714778,0.006882056102658149,0.015023761837966092
0.0011125,-0.716302,-0.004555463476306906,0.015047314925762703
0.00014675,-0.717823,-0.018089115158956996,0.01504894153084745
1.3625e-05,-0.71934,-0.02187094790546562,0.014918180043389823
8.75e-07,-0.720854,-0.0224857807486211,0.014877728356949145
0.0,-0.722364,-0.030051889286048256,0.01489011807084745
0.0,-0.723871,-0.0549342966007708,0.01520468168067796
0.0,-0.725374,-0.09301484416585196,0.015945768854576266
0.0,-0.726874,-0.11800637413088287,0.016264671937966095
0.0,-0.728371,-0.1295139276495981,0.016331972269152537
0.0,-0.729864,-0.13079245422410685,0.016321514274576267
0.0,-0.731354,-0.14441975594246936,0.016348968882033892
0.0,-0.73284,-0.15136858859233115,0.01635462888474576
0.0,-0.734323,-0.16031746026575566,0.016395540749152535
0.0,-0.735802,-0.12585017538290078,0.016979235683389826
0.0,-0.737277,-0.0761228207677407,0.018002486393898297
0.0,-0.738749,-0.04088923428831723,0.018417760427796605
0.0,-0.740218,-0.026055882979605996,0.01833647017728813
8.75e-07,-0.741683,-0.02412017745883707,0.0183333895698305
1.175e-05,-0.743145,-0.021427128171002428,0.0183313956877966
0.00011075,-0.744603,-0.009833253749804437,0.018375074508135584
0.000733125,-0.746057,0.004074183727558752,0.018443835968474567
0.00340125,-0.747508,0.005340495080018018,0.018442774032542363
0.025258625,-0.7504,0.009369075311925457,0.018442676484406773
0.035753625,-0.75471,0.012842270114651428,0.018448701636949144
0.019750375,-0.756139,0.013344722914951977,0.018448668826101685
0.007652375,-0.757565,0.012435910394473199,0.018448903879322024
0.0020795,-0.758987,0.0110279024662403,0.018448034046101684
0.00039625,-0.760406,0.011618304865296908,0.01843636016677965
5.3e-05,-0.761821,0.010433428326500564,0.016772737158305073
5e-06,-0.763232,0.009139429137395905,0.012774388762372874
3.75e-07,-0.76464,-0.005825032221312694,0.010148642692881345
0.0,-0.766044,-0.04171416895072317,0.00979813591864406
0.0,-0.767445,-0.09026804790099976,0.01095043303864406
0.0,-0.768842,-0.1326540540644425,0.01186845972338982
0.0,-0.770235,-0.14860550536474637,0.011934593436949142
0.0,-0.771625,-0.14755906800917712,0.011639773051864397
0.0,-0.77301,-0.1534924085326616,0.01164116755762711
0.0,-0.774393,-0.15252414859820881,0.01163838495322033
0.0,-0.775771,-0.12641207559717532,0.011982269502711857
0.0,-0.777146,-0.12105855094697124,0.011796077365423723
0.0,-0.778517,-0.11308119660054604,0.011827317743728806
0.0,-0.779884,-0.10633187924415854,0.011835697670169483
0.0,-0.781248,-0.10530742928827828,0.011836138552542366
0.0,-0.782608,-0.1080786559972294,0.011838054208135584
0.0,-0.783964,-0.10828550042393334,0.011778590312203381
0.0,-0.785317,-0.10905913115373163,0.011063820637288125
0.0,-0.786666,-0.09921284783374112,0.009811377130847449
0.0,-0.788011,-0.06580258683223167,0.010000898468135585
0.0,-0.789352,-0.0367906201166596,0.010267489346779653
0.0,-0.79069,-0.0218970070458378,0.010240687524745754
0.0,-0.792023,-0.009459467955091384,0.010296972585084737
0.0,-0.793353,-0.004614910890280871,0.009533345142711857
0.0,-0.796002,-0.003224818621053847,0.00949089478644067
0.0,-0.797321,0.0036613092222874317,0.00951264939220338
0.0,-0.798636,0.004726476584999193,0.009508044288135583
0.0,-0.799947,0.00474439224400502,0.00950659895220338
0.0,-0.801254,-0.0022647021679673635,0.009531155578983042
0.0,-0.802557,-0.015563821587268073,0.009605754331525414
0.0,-0.803857,-0.019809018423519068,0.009487899093559312
0.0,-0.805153,-0.03404952428876382,0.0095246899898305
0.0,-0.806445,-0.05082916764402016,0.009574986553898298
0.0,-0.807733,-0.0616836139571583,0.00962790028440677
0.0,-0.809017,-0.06478139426889794,0.009632612281355923
0.0,-0.810297,-0.06573825332943792,0.009603818364067788
0.0,-0.811574,-0.06753144792629667,0.0092889847298305
0.0,-0.812847,-0.06818374078373712,0.008547953189830499
0.0,-0.814116,-0.08240470229370271,0.008332069002711856
0.0,-0.81538,-0.09962165059832927,0.008415899173220331
0.0,-0.816642,-0.1096601200785644,0.008466573759322027
0.0,-0.817899,-0.12045593332586522,0.008431225045084737
0.0,-0.819152,-0.11076600484810763,0.008454538303389823
0.0,-0.820401,-0.1015158243641301,0.008457341272881348
0.0,-0.821647,-0.09856299802071057,0.007854542035932196
0.0,-0.822889,-0.11511706694212046,0.006730615082711856
0.0,-0.824126,-0.13011328787815762,0.006211010156949145
0.0,-0.82536,-0.14116724948477005,0.006160999055593211
0.0,-0.82659,-0.1457911182045539,0.006170012464067787
0.0,-0.827816,-0.1459279286915077,0.006166314828474568
0.0,-0.829038,-0.1446021699250744,0.006098504053898295
0.0,-0.830256,-0.13571193131748727,0.006040037208135582
0.0,-0.83147,-0.13222652129271187,0.006045427165762702
0.0,-0.83268,-0.13271431582655308,0.006037252925762703
0.0,-0.833886,-0.12778099481484997,0.006043527210169483
0.0,-0.835088,-0.12875414083812256,0.006043882239322024
0.0,-0.836286,-0.136843060879266,0.006076905640338974
0.0,-0.83748,-0.14752812277998517,0.006134251809830501
0.0,-0.838671,-0.1521023162634346,0.006144768780677958
0.0,-0.839857,-0.15540612665374154,0.006149630551525415
0.0,-0.841039,-0.16264812463279008,0.006175583272881349
0.0,-0.842217,-0.16254795981198458,0.0060611214942372805
0.0,-0.843391,-0.15968226871918445,0.005406928382372872
0.0,-0.844562,-0.1599567040412287,0.004201915311186431
0.0,-0.845728,-0.15925880768813697,0.0032838258359321943
0.0,-0.84689,-0.15170491437275926,0.0031829290332203294
0.0,-0.848048,-0.14227476295058655,0.0032278257027118554
0.0,-0.849202,-0.14145878611768353,0.0032101708579660927
0.0,-0.850352,-0.1427764014027505,0.003210579062372873
0.0,-0.851498,-0.1181822733283949,0.0031712353932203297
1.25e-07,-0.85264,-0.0903625122848488,0.0035521929416949057
2.625e-06,-0.853778,-0.07529870045347138,0.0036356554461016853
3.65e-05,-0.854912,-0.07464315020348443,0.003612590049830499
0.000357125,-0.856042,-0.07426284962367832,0.003612127515932194
0.0024515,-0.857167,-0.07205270878086514,0.003610698833559313
0.01179975,-0.858289,-0.07298269435289632,0.0036111190532203295
0.039832125,-0.859406,-0.07376528291219754,0.0036111261789830416
0.094305875,-0.86052,-0.07460487584106283,0.0035619297993220245
0.15660475,-0.861629,-0.0781741637239111,0.002997860633220329
0.0853965,-0.864933,-0.07638748391214539,0.0025692510603389732
0.03432275,-0.866025,-0.06278705568229166,0.0025504157654237195
0.009675375,-0.867114,-0.06102236327021495,0.002472934870508465
0.00191275,-0.868199,-0.048814470353998114,0.0025371177450847367
0.000265125,-0.869279,-0.03943643721256972,0.0025810853406779567
2.5875e-05,-0.870356,-0.03919050407530751,0.0025568776349152453
3.5e-06,-0.871428,-0.035481962661095545,0.002563327822033889
2.9125e-05,-0.872496,-0.035296291285943956,0.0025633452796610078
0.00034225,-0.87356,-0.03837534159054113,0.002543079351525415
0.002825,-0.87462,-0.004020436750541134,0.0030559747440677886
0.01635,-0.875675,0.0036963261921625244,0.0030772015938982976
0.066365375,-0.876727,0.008816947275290511,0.00298694524644067
0.188932375,-0.877774,0.019364384340919222,0.0028998904257627038
0.377254,-0.878817,0.024130763984613245,0.0028512786861016872
0.519071,-0.880891,0.03243792932637351,0.0028816481725423646
0.357683375,-0.881921,0.03450881663782302,0.0028833723162711784
0.17288075,-0.882948,0.04853922068381727,0.00298235185423728
0.05860775,-0.88397,0.05974627974011612,0.0030463352586440596
0.013934875,-0.884988,0.05970230494073811,0.0029429612067796524
0.002323625,-0.886001,0.05906711339416689,0.0027916473884745676
0.00027175,-0.887011,0.050833239384703334,0.0027747922671186357
0.0,-0.890014,0.04047880282745582,0.0027700204623728737
0.0,-0.891007,0.028837696214333304,0.002791295317966094
0.0,-0.891995,0.017664839779772894,0.0028113670193220266
0.0,-0.892979,0.013427786424888252,0.0028160867932203316
0.0,-0.893959,0.012893574047259087,0.0026761555227118572
0.0,-0.894934,-0.013174524154396345,0.002908559555254229
0.0,-0.895906,-0.02447767629081751,0.002911407326101687
0.0,-0.896873,-0.03242571410432403,0.002932769331525415
0.0,-0.897836,-0.05401245451010591,0.003170954362033891
0.0,-0.898794,-0.08534124167438968,0.003671756889830501
0.0,-0.899748,-0.13253271619208468,0.004769730317288128
0.0,-0.900698,-0.1706784116080962,0.005507308135593212
0.0,-0.901644,-0.1774847333340478,0.0055308665637288056
0.0,-0.902585,-0.1875036584590038,0.005569735867118635
0.0,-0.903522,-0.19899492501498645,0.0056367502047457545
0.0,-0.904455,-0.20072867219787122,0.005604841103728806
0.0,-0.905384,-0.20136060635189593,0.005546685691864399
0.0,-0.906308,-0.19684993202310364,0.005546390719661009
0.0,-0.907228,-0.19487758083618634,0.005542799816271178
0.0,-0.908143,-0.19701687339111273,0.005518330555254229
0.0,-0.909054,-0.19760890448644258,0.0055185045891525345
0.0,-0.909961,-0.19856332050257267,0.005514772461355924
0.0,-0.910864,-0.20344940932235128,0.005526937353220332
0.0,-0.911762,-0.20874592960299126,0.005541028053898298
0.0,-0.912656,-0.2102019840712853,0.0055129442464406705
0.0,-0.913545,-0.21022234277470103,0.005467488051525417
0.0,-0.914431,-0.21011647751693915,0.005467153439999994
0.0,-0.915311,-0.20936157679428335,0.005466557306101688
0.0,-0.916188,-0.20796008365114355,0.005158374743389823
0.0,-0.91706,-0.20639164913999464,0.004764024652542366
0.0,-0.917928,-0.2051139369136225,0.004648867282033891
0.0,-0.918791,-0.2110497204815169,0.00466665761966101
0.03930075,-0.298624,-0.023004715115008317,0.0
0.013982875,-0.300706,-0.02512843690169,2.8666581694915143e-05
0.006167125,-0.302786,-0.02548316033191434,2.9466343050847324e-05
0.013112625,-0.304864,-0.0237275564799837,4.905631050847443e-05
0.04104975,-0.306941,-0.031572810157165496,0.000440252527796612
0.09517375,-0.309017,-0.04676748990430791,0.0019077040616949142
0.156139375,-0.311091,-0.04818661456493852,0.0019205044091525417
0.147746375,-0.315235,-0.07469064398754732,0.006385329750169485
0.085120375,-0.317305,-0.10821962915494412,0.013530646436610163
0.034559875,-0.319373,-0.13305534994477908,0.017451080932881353
0.009883,-0.321439,-0.13820853915182726,0.01761986554169491
0.0019895,-0.323505,-0.14166085722371774,0.01769561896576271
0.00028175,-0.325568,-0.1558985227164007,0.018984041271186438
2.8125e-05,-0.32763,-0.18082800503792257,0.022934133035254232
2e-06,-0.329691,-0.18822500469292633,0.023281902831864407
1.25e-07,-0.33175,-0.18893375873417537,0.023285095632203386
0.0,-0.333807,-0.1940153566239257,0.02344922309525423
0.0,-0.335863,-0.20052785710070076,0.023718795976610165
0.0,-0.337917,-0.20760592898412908,0.024037223502372876
0.0,-0.339969,-0.21082915484066633,0.02410325667152542
0.0,-0.34202,-0.21102683925230178,0.02410350505661017
0.0,-0.344069,-0.2167331291204094,0.024310465965423727
0.0,-0.346117,-0.22617255977600176,0.02487679948271186
0.0,-0.348163,-0.22493587750461416,0.024886520169152538
0.0,-0.350207,-0.22623075658877295,0.024897177270508473
0.0,-0.35225,-0.22730070037277647,0.02490445343627118
0.0,-0.354291,-0.2281043706443785,0.024908558656610163
0.0,-0.35633,-0.22827988484162492,0.02490875445322033
0.0,-0.358368,-0.22815494644595344,0.02490885366711864
0.0,-0.360404,-0.2264954135230419,0.0249263582759322
0.0,-0.362438,-0.2248705215601132,0.024943139732203384
0.0,-0.36447,-0.22434282426970784,0.024944909638983045
0.0,-0.366501,-0.22564532436506285,0.024955692554237286
0.0,-0.36853,-0.22624622955089863,0.024957987606440676
0.0,-0.370557,-0.22768544596831927,0.02497115297050847
0.0,-0.372583,-0.22822538306458523,0.024973005934576263
0.0,-0.374607,-0.22917223597078304,0.024978704239661014
0.0,-0.376629,-0.22987082866377043,0.024981806146440674
0.0,-0.378649,-0.22645014933533097,0.02505617744949152
0.0,-0.380667,-0.2260718700523183,0.0250570869559322
0.0,-0.382683,-0.22651342682223297,0.025058326191186437
0.0,-0.384698,-0.22659864358379078,0.025058372347457624
0.0,-0.386711,-0.22662612541204386,0.02505837714779661
0.0,-0.388722,-0.2267459831335845,0.02505846845661017
0.0,-0.390731,-0.22678824510476356,0.02505847980881356
0.0,-0.392738,-0.22733349381489354,0.025060369409152544
0.0,-0.394744,-0.2273755248463394,0.025060380637627118
0.0,-0.396747,-0.22899325767753834,0.02507701454440678
0.0,-0.398749,-0.23018929455587941,0.02508610676169492
0.0,-0.400749,-0.23003156271809083,0.025086264893559324
0.0,-0.402747,-0.2296853840579956,0.025087026588813562
0.0,-0.404743,-0.22840159008103134,0.0250975020061017
0.0,-0.406737,-0.22739030498926543,0.025104002223389835
0.0,-0.408729,-0.22772770793949834,0.02510472578983051
0.0,-0.410719,-0.2294625272154393,0.025123854652203393
0.0,-0.412707,-0.23123429684869523,0.025143807053559324
0.0,-0.414693,-0.23111582476555392,0.02514389626338983
0.0,-0.416677,-0.23081121525743808,0.025144486012881356
0.0,-0.41866,-0.2317786217998924,0.025150434392881355
0.0,-0.42064,-0.23182665726440194,0.025150449058644064
0.0,-0.422618,-0.23021169571000163,0.025138359442711863
0.0,-0.424595,-0.2296043242116357,0.025139904393220336
0.0,-0.426569,-0.2296611353860076,0.025120334939661017
0.0,-0.428541,-0.23067334423670638,0.02473565082033898
0.0,-0.430511,-0.23139734030034786,0.02327153088813559
0.0,-0.432479,-0.23146916255737895,0.023258763327457625
0.0,-0.434445,-0.2315682357029299,0.01879400037322034
0.0,-0.436409,-0.2311084346940909,0.01165002744305085
0.0,-0.438371,-0.23052969972264417,0.007731721772542373
0.0,-0.440331,-0.23038951930458024,0.007563062061694916
0.0,-0.442289,-0.23016342930575887,0.007487633532881357
0.0,-0.444244,-0.2307442427348046,0.006201355371525423
0.0,-0.446198,-0.23229061518843885,0.002266462392542373
0.0,-0.448149,-0.23263702478826734,0.0019194553077966103
0.0,-0.450098,-0.2311546226407347,0.0019302298162711866
0.0,-0.452046,-0.22887016679973263,0.0017992724088135592
0.0,-0.45399,-0.22782424074798388,0.0015366526938983048
0.0,-0.455933,-0.22770322832777715,0.0012183182447457629
0.0,-0.457874,-0.2271612127739122,0.001154152332881356
0.0,-0.459812,-0.22717391445923923,0.001153904973220339
1.25e-07,-0.461749,-0.22598572953182763,0.0009559172932203393
2.25e-06,-0.463683,-0.2196845389109479,0.0006419469030508475
3.3875e-05,-0.465615,-0.2152091578208974,0.0007595298237288138
0.000360375,-0.467544,-0.21372767943229767,0.0007628226291525426
0.002718875,-0.469472,-0.21450640821271208,0.0007594008308474578
0.014671125,-0.471397,-0.21573500759343703,0.0007648896444067798
0.057442125,-0.47332,-0.2157691866739534,0.0007647012728813561
0.16672675,-0.47524,-0.21510061614628448,0.0007674430844067798
0.368149875,-0.477159,-0.21440040687516454,0.0007530547549152545
0.631629,-0.479075,-0.21380827739919112,0.0007385018057627121
0.845892375,-0.480989,-0.2135819564606365,0.0007370574583050849
0.871296125,-0.4829,-0.21335979243727984,0.0007265882528813562
0.673378625,-0.48481,-0.21423112805071504,0.0007291188037288138
0.381430625,-0.486717,-0.2144117229220923,0.0007161607359322037
0.155687625,-0.488621,-0.21308728355208145,0.0007254570006779665
0.045303625,-0.490524,-0.21125200549219028,0.000741167105423729
0.009339625,-0.492424,-0.20967468711430468,0.000753878385084746
0.001359125,-0.494321,-0.20951857185464867,0.0006796619891525427
0.000139375,-0.496217,-0.21215821300534152,0.0007230388894915256
1e-05,-0.498109,-0.21049868008242997,0.0007393042630508477
5e-07,-0.5,-0.20901443041703163,0.00075326025220339
0.0,-0.501888,-0.2102568861817497,0.0007630671128813561
0.0,-0.503774,-0.21206237301605566,0.0007836948291525426
0.0,-0.505657,-0.21293624896655627,0.0007885372586440679
0.0,-0.507538,-0.2129053030423049,0.0007866537450847459
0.0,-0.509417,-0.21222149049224354,0.0007896145576271189
0.0,-0.511293,-0.21358680619503412,0.0007848286996610173
0.0,-0.513167,-0.21477776239924434,0.000784751617627119
0.0,-0.515038,-0.21512116978254098,0.0007853430345762715
0.0,-0.516907,-0.21541515606292871,0.000785130671186441
0.0,-0.518773,-0.21603037951222406,0.0007770609813559325
0.0,-0.520637,-0.21707953872023789,0.0007775569840677969
0.0,-0.522499,-0.2171504372183361,0.0007768653664406782
0.0,-0.524357,-0.21757490444799257,0.0007588816715254239
0.0,-0.526214,-0.21719985832124497,0.0007398232959322036
0.0,-0.528068,-0.2177857524244215,0.0007419159061016951
0.0,-0.529919,-0.2198071679092872,0.0007672973461016953
0.0,-0.531768,-0.20729439128401672,0.001756497821694916
0.0,-0.533615,-0.18145939426854327,0.00599874524440678
0.0,-0.535458,-0.16378534554556193,0.007967589960338984
6.25e-07,-0.5373,-0.14929457010527092,0.009299884573559323
1.075e-05,-0.539138,-0.1410176900667029,0.009735289686779664
0.00013675,-0.540974,-0.13913160526550353,0.009751387720677967
0.001220375,-0.542808,-0.13944545236294814,0.009748682180338983
0.007637,-0.544639,-0.13849190220448698,0.009754428593898305
0.03351525,-0.546467,-0.14038422237848325,0.009777126083728814
0.10315475,-0.548293,-0.141160179882099,0.009779609310508475
0.222681,-0.550116,-0.1405978416317108,0.009779490391525423
0.3371635,-0.551937,-0.13503912225313008,0.009975760374915255
0.3580715,-0.553755,-0.12618904979671255,0.01047325774542373
0.266730375,-0.55557,-0.11887865254166591,0.010810787847118643
0.139363875,-0.557383,-0.12026105778471467,0.010807735569152542
0.051103375,-0.559193,-0.12469302220492003,0.010931818444067796
0.01342475,-0.561,-0.12499116540050571,0.010918416111864405
0.004243375,-0.562805,-0.11905532143757842,0.011109193245762709
0.008567875,-0.564607,-0.12231757610902966,0.011169882071186438
0.025567375,-0.566406,-0.12559253246580793,0.011237958744067795
0.05533475,-0.568203,-0.12397733997167441,0.011252673193898301
0.084082625,-0.569997,-0.12138504146629144,0.011295384244745759
0.089620875,-0.571788,-0.11638704375996638,0.011445182596949148
0.067003125,-0.573576,-0.11267029969354023,0.011280621787118639
0.035136375,-0.575362,-0.11247538655870339,0.011153559649830502
0.012923625,-0.577145,-0.11164007754365037,0.011144044552881349
0.003333875,-0.578925,-0.11050523969461233,0.011148375743389822
0.000603125,-0.580703,-0.11039854553786517,0.011138854063389823
7.65e-05,-0.582478,-0.11019624233156533,0.011139106765762704
6.75e-06,-0.58425,-0.10990641296637552,0.011136799647118637
3.75e-07,-0.586019,-0.11139897646216977,0.011147842814915246
0.0,-0.587785,-0.12058622092908701,0.011682091434576262
0.0,-0.589549,-0.13849398066208593,0.01372004277322033
0.0,-0.59131,-0.15693428741988782,0.015881038487457616
0.0,-0.593068,-0.17636578751266557,0.018276113861016935
0.0,-0.594823,-0.18206376355037732,0.018482264845762698
0.0,-0.596575,-0.1749395037203052,0.018793712498644054
1.25e-07,-0.598325,-0.1622756925095095,0.019791621680677947
1.875e-06,-0.600071,-0.15011694649526372,0.020715441443728798
2.9e-05,-0.601815,-0.14225621985595624,0.021108027365084728
0.0003255,-0.603556,-0.14117911694022295,0.02107111482135592
0.002578625,-0.605294,-0.13958239962474694,0.021069814753559308
0.0144155,-0.607029,-0.13469779332743242,0.021207461693220322
0.056899,-0.608761,-0.13716630813581004,0.021236380446101686
0.158647375,-0.610491,-0.13719078774753127,0.021215665229830497
0.312591375,-0.612217,-0.1344345220315628,0.021259097626101682
