movement,cosine,delta_hr,hr_rmssd,label
0.0,-0.905384,1.851358997236123,0.006689580612457624,0
0.0,-0.907228,0.7128798418939902,0.014381741510745758,0
0.0,-0.908143,0.27072772291962643,0.015540919239745758,0
0.0,-0.909054,0.17978310278739335,0.015587851917423725,0
0.0,-0.909961,0.1565489032206785,0.015590129808745759,0
0.0,-0.910864,0.06780749704241763,0.015634677811593216,0
0.0,-0.911762,0.05011931880811504,0.015628407067864405,0
0.0,-0.912656,0.2190442066185191,0.01579631670333898,0
0.0,-0.913545,0.2726523695920616,0.015813405676372877,0
0.0,-0.914431,0.2762247839419503,0.015813443021999996,0
0.0,-0.915311,0.2614776008860535,0.01581434882308474,0
0.0,-0.916188,0.2218670217380909,0.015823667153847455,0
0.0,-0.91706,0.1851974377685337,0.0158308189699661,0
0.0,-0.917928,0.14662515485175334,0.01582230807852542,0
0.0,-0.918791,0.11420161156743729,0.01580754566333898,0
0.0,-0.91965,0.046974040956582676,0.015804513940694914,0
0.0,-0.920505,0.06951773132239732,0.01575479082855932,0
0.0,-0.921355,0.1496488760713425,0.015788606656847455,0
0.0,-0.922201,0.19622870211738672,0.015800875120084743,0
0.0,-0.923042,0.20357781349029094,0.015799280000084744,0
0.0,-0.92388,0.20141511841363338,0.01579789931372881,0
0.0,-0.924712,0.19807399932174796,0.015797899581796608,0
0.0,-0.925541,0.20339041368271174,0.015798062927847457,0
0.0,-0.926364,0.2046245511542471,0.01579807145381356,0
0.0,-0.927184,0.2039289770936828,0.015798073750745763,0
0.0,-0.927999,0.20422442724076706,0.01579787451576271,0
0.0,-0.92881,0.16046741631429465,0.01580810246538983,0
0.0,-0.929616,0.011001719334144571,0.015940940013474573,0
0.0,-0.930418,-0.09145195024194068,0.01600319609416949,0
0.0,-0.931215,-0.1740817590919421,0.016035696330237284,0
0.0,-0.932008,-0.2675773802084293,0.01604768616354237,0
0.0,-0.932796,-0.2822131363517115,0.015986724745661016,0
0.0,-0.93358,-0.2675841333546484,0.015946707267288134,0
0.0,-0.93436,-0.24482265402326864,0.01594889614538983,0
0.0,-0.935135,-0.22463243511480027,0.015951319965050847,0
0.0,-0.935906,-0.21609983486700368,0.015951607090932202,0
0.0,-0.936672,-0.2337711302357585,0.015953401461237287,0
0.0,-0.937434,-0.2698987742212351,0.015929791710677963,0
0.0,-0.938191,-0.2754633667057498,0.01586913977330508,0
0.0,-0.938944,-0.27651854580247964,0.015867095919474574,0
0.0,-0.939693,-0.2942607492065348,0.015538271817050845,0
0.0,-0.940437,-0.3691885947936854,0.013601589213661013,0
0.0,-0.941176,-0.49145937194963535,0.012330044043491521,0
0.0,-0.941911,-0.6157223272402114,0.012040488138288131,0
0.0,-0.942641,-0.7090457431281123,0.012079666307779657,0
0.0,-0.943368,-0.7558281635607286,0.01208975952330508,0
0.0,-0.944089,-0.7624631297209662,0.01172615502330508,0
0.0,-0.944806,-0.7490159273122405,0.011157223094983047,0
0.0,-0.945519,-0.7447614451942255,0.010833764691186437,0
0.0,-0.946227,-0.7427760202058186,0.010779640055457623,0
0.0,-0.94693,-0.7322850075544913,0.010548198248610167,0
0.0,-0.947629,-0.7171495185909978,0.01053973420015254,0
0.0,-0.948324,-0.7081357566750923,0.01053396594415254,0
0.0,-0.949014,-0.6957369802168776,0.01052973793757627,0
0.0,-0.949699,-0.6988197914658836,0.010526822856135591,0
0.0,-0.95038,-0.7091588583272816,0.01051871015130508,0
0.0,-0.951057,-0.7063276017749361,0.01051565233830508,0
0.0,-0.951728,-0.6992536811104589,0.010515802099169488,0
0.0,-0.952396,-0.6914065252038981,0.010467675502271182,0
0.0,-0.953059,-0.6869443838396466,0.009877808964389827,0
0.0,-0.953717,-0.6906045890903834,0.0021705253139491496,0
0.0,-0.954371,-0.6817765386955024,0.0010084723513220312,0
0.0,-0.95502,-0.6628778590014314,0.000961413778644065,0
0.0,-0.955665,-0.6569283371824296,0.0009584142181694886,0
0.0,-0.956305,-0.661447880289543,0.0009117073937627091,0
0.0,-0.95694,-0.6617264475710797,0.0009098473886101666,0
0.0,-0.957571,-0.6532934562300146,0.0007405854695593189,0
0.0,-0.958198,-0.6504047979348068,0.0007235460545084716,0
0.0,-0.95882,-0.6467125152395296,0.0007235512326949123,0
0.0,-0.959437,-0.6457721396285239,0.000722263266999997,0
0.0,-0.96005,-0.633940627452711,0.0007137657520847428,0
0.0,-0.960658,-0.6247377774426716,0.0007062734639660987,0
0.0,-0.961262,-0.6250484221687488,0.0006974268274745733,0
0.0,-0.961861,-0.6361303351142448,0.0006919057100338952,0
0.0,-0.962455,-0.6487705365497916,0.000665980672220336,0
0.0,-0.963045,-0.6501886972557964,0.0006629705534237257,0
6e-06,-0.96363,-0.6514937427626319,0.0006247987086779631,0
0.000131,-0.964211,-0.6592244068969139,0.0006122522534406749,0
0.002054,-0.964787,-0.6685977738489848,0.0006124535431864377,0
0.022622,-0.965359,-0.6775237448640422,0.0006128994992542343,0
0.174699,-0.965926,-0.6791141107986335,0.0006128481589660988,0
0.946066,-0.966488,-0.6848272724999679,0.0006128741802372852,0
3.593044,-0.967046,-0.6982542154700363,0.0006139371607118614,0
9.570592,-0.967599,-0.703200895075506,0.0006140797904745732,0
17.8801,-0.968148,-0.703774912504127,0.0006140812307288106,0
23.429811,-0.968692,-0.7123851739334429,0.0006031366082881325,0
21.534796,-0.969231,-0.7357730075766415,0.0004735462294406748,0
13.883021,-0.969766,-0.7792008026249344,0.0004223428989999969,0
6.277539,-0.970296,-0.81693569541055,0.00039020984733898005,0
1.99086,-0.970821,-0.8212003072478934,0.00033833776318643763,0
0.442807,-0.971342,-0.837287989828276,0.0003386030221694885,0
0.069069,-0.971858,-0.8613477615202721,0.000340772662440675,0
0.007555,-0.97237,-0.8769086986955672,0.0003391317940508445,0
0.000579,-0.972877,-0.9014867743598771,0.0003402998903728784,0
3.1e-05,-0.973379,-0.9185266505571488,0.0003415935468644038,0
1e-06,-0.973877,-0.9192188480446036,0.0003397394792542343,0
0.0,-0.97437,-0.9228621704297926,0.00033205710235592926,0
0.0,-0.974859,-0.9221530900767901,0.0003318759631016919,0
0.0,-0.975342,-0.9216111500927097,0.0003318710887966072,0
0.0,-0.975821,-0.9213342710977278,0.00032999969583050545,0
0.0,-0.976296,-0.9231390494247745,0.00029663477379660724,0
0.0,-0.976766,-0.9113413029800571,0.00020856259099999704,0
0.0,-0.977231,-0.9044446524038305,0.00011702505906779364,0
0.0,-0.977692,-0.9038402458172234,6.523830372881055e-05,0
0.0,-0.978148,-0.8976442341612256,5.245228338982751e-05,0
0.0,-0.978599,-0.8985491557545812,5.219537484745463e-05,0
0.0,-0.979045,-0.8937274093541643,5.125834961016649e-05,0
0.0,-0.979487,-0.8841902786062809,5.169158352542073e-05,0
0.0,-0.979925,-0.8712580035967593,5.2662644949149545e-05,0
0.0,-0.980357,-0.8568839318694661,5.32367873220309e-05,0
0.0,-0.980785,-0.8540459221709014,5.192245742372581e-05,0
0.0,-0.981209,-0.8572148360342006,5.149903722033598e-05,0
0.0,-0.981627,-0.8582311845401708,5.059103837287835e-05,0
0.0,-0.982041,-0.8536035910935522,5.066186557626818e-05,0
0.0,-0.98245,-0.8560870606156157,5.006289040677666e-05,0
0.0,-0.982855,-0.8574917150291825,5.002695642372581e-05,0
0.0,-0.983255,-0.8524251670783243,4.9882039491522426e-05,0
0.0,-0.98365,-0.8519068631060106,4.951746906779361e-05,0
0.0,-0.984041,-0.8655245824567678,5.0501789525420725e-05,0
0.0,-0.984427,-0.8791710026789561,5.1529495711861405e-05,0
0.0,-0.984808,-0.8843591072617576,5.12261209322004e-05,0
0.0,-0.985184,-0.8843287181037719,4.910230208474277e-05,0
0.0,-0.985556,-0.8813894112119212,4.8943191999997e-05,0
0.0,-0.985923,-0.8804625418933536,4.8826837288132595e-05,0
0.0,-0.986286,-0.8704729503487922,4.941978074575971e-05,0
0.0,-0.986643,-0.8677683152880542,4.904039733898005e-05,0
0.0,-0.986996,-0.8679590916687431,4.899099476270887e-05,0
0.0,-0.987345,-0.8652274440231287,4.8954299084742764e-05,0
0.0,-0.987688,-0.865887564066043,4.8951631830505477e-05,0
0.0,-0.988027,-0.8709642417362298,4.8272479033895316e-05,0
0.0,-0.988362,-0.8726423985716688,4.778560844067497e-05,0
0.0,-0.988691,-0.8709558003034559,4.7801949881352935e-05,0
0.0,-0.989016,-0.8715196880127484,4.7073567847454626e-05,0
0.0,-0.989336,-0.869507250439465,4.61475626779631e-05,0
0.0,-0.989651,-0.862927997735535,4.639300350847158e-05,0
0.0,-0.989962,-0.8615925630707136,4.6393480661013956e-05,0
0.0,-0.990268,-0.868607393705774,4.6330714288132594e-05,0
0.0,-0.990569,-0.8756475486391557,4.610298879660717e-05,0
0.0,-0.990866,-0.8765457170862923,4.5634016847454635e-05,0
0.0,-0.991158,-0.8760628671316286,4.5620363152539385e-05,0
0.0,-0.991445,-0.8739103017742996,4.54538236440648e-05,0
0.0,-0.991727,-0.8701234750319554,4.446705822033598e-05,0
0.0,-0.992005,-0.8738343288793351,4.440343625423429e-05,0
0.0,-0.992278,-0.8821643347405596,4.481409313559023e-05,0
0.0,-0.992546,-0.8454694264726809,5.238019864406481e-05,0
0.0,-0.99281,-0.6985834313482161,0.00017742454440677666,0
0.0,-0.993068,-0.6864497158790996,0.00016708522644067497,0
0.0,-0.993323,-0.5930621451021176,0.0002104781421016919,0
0.0,-0.993572,-0.44253958073868294,0.00034509831113559023,0
1.3e-05,-0.993816,-0.32570508628908545,0.0004247297241525393,0
0.00024,-0.994056,-0.26130033079780257,0.00044595309538982746,0
0.003131,-0.994291,-0.2504716608355217,0.00044521049042372575,0
0.028766,-0.994522,-0.2286184796706071,0.0004444581475762681,0
0.185796,-0.994748,-0.11055997746880278,0.0005256116481694885,0
0.843369,-0.994969,-0.03477785888493955,0.0005597586764576241,0
2.689819,-0.995185,-0.02123611242914694,0.0005607701930169462,0
4.426685,-0.996195,0.01727370388510707,0.0005695857811525393,0
1.691959,-0.996382,0.02149442027202672,0.0005696899668983019,0
0.453824,-0.996566,0.02723290627168243,0.000569885327999997,0
0.085409,-0.996744,0.03764625774149046,0.0005705107765254207,0
0.011277,-0.996917,0.04436226165635673,0.0005699513246610139,0
0.001044,-0.997086,0.028196917894454835,0.0005712223992372851,0
6.8e-05,-0.99725,0.028630807539030273,0.0005712213464406748,0
3e-06,-0.997409,-0.017339547060742845,0.0005835594742542342,0
0.0,-0.997564,-0.13805878887286102,0.0006702126051016915,0
0.0,-0.997714,-0.3106844008113161,0.0008472753384067764,0
0.0,-0.997859,-0.5095544272436369,0.0010819111898474545,0
0.0,-0.997999,-0.6406178007768176,0.001183061979016946,0
0.0,-0.998266,-0.7490868353475407,0.0012517961706779628,0
0.0,-0.998392,-0.8587393587931559,0.0013232461171186407,0
0.0,-0.998513,-0.8585114401082622,0.0013231867119660983,0
0.0,-0.99863,-0.8598063558957693,0.0013231905405254203,0
0.0,-0.998741,-0.8585891012897815,0.001323072011033895,0
0.0,-0.998848,-0.8526497091901085,0.0013232451039660981,0
0.0,-0.998951,-0.8516569966959049,0.0013232392314237254,0
0.0,-0.999048,-0.8620821661715963,0.0013237328691186405,0
0.0,-0.999229,-0.8757336512534488,0.001324839464830505,0
0.0,-0.999312,-0.8717526715573063,0.0013238309869999965,0
0.0,-0.999391,-0.8641553820608512,0.0013230668363389795,0
0.0,-0.999534,-0.8606302397344958,0.0013229806738813523,0
0.0,-0.999598,-0.85947376344448,0.0013229886213559285,0
0.0,-0.999657,-0.8613730858185937,0.0013229586983728777,0
0.0,-0.999712,-0.8639139570835194,0.0013229919801355896,0
0.0,-0.999762,-0.8651734188533761,0.0013224080077118608,0
0.0,-0.999807,-0.866156001628251,0.0013223702504237252,0
0.0,-0.999914,-0.8742597770911364,0.001322760542474573,0
0.0,-0.999962,-0.867974286247736,0.0013229510984915222,0
0.0,-0.999979,-0.8650923810987473,0.0013229978945593188,0
0.0,-0.99999,-0.8728517461044601,0.0013232026601016915,0
0.0,-0.999998,-0.8876039940200213,0.0013244800263389794,0
0.0,-1.0,-0.9012656088212025,0.0013255729494406744,0
0.0,-0.999998,-0.9024676688481973,0.0013255796509322,0
0.0,-0.99999,-0.9020304026305125,0.0013255567054576238,0
0.0,-0.999979,-0.9035498605298035,0.001325313034118641,0
0.0,-0.999962,-0.9084880987024994,0.0013254474399491494,0
0.0,-0.999941,-0.9036444045768705,0.0013252943405593189,0
0.0,-0.999914,-0.8681920752133009,0.0013324734778644037,0
0.0,-0.999883,-0.6472173129194051,0.001622831507440675,0
0.0,-0.999848,-0.4904599063092129,0.0017689508414067765,0
0.0,-0.999807,-0.4365123977381619,0.0017862293582033865,0
0.0,-0.999762,0.012634292432605141,0.0029857319737966073,0
1e-06,-0.999712,0.647663020569864,0.005383612716847455,0
3.1e-05,-0.999657,1.200045056991574,0.007197607290898303,0
0.000529,-0.999598,1.5307432507663854,0.007839908657999998,0
0.006321,-0.999534,1.6188616792059372,0.007757784787271184,0
0.053298,-0.999465,1.6142273326130994,0.0077570370255084726,0
0.317482,-0.999391,1.6767665314613638,0.007728434222525422,0
1.336454,-0.999312,1.7469047080926383,0.007622958515525422,0
3.976614,-0.999229,1.7584880421449003,0.007542585941152541,0
9.701257,-0.998848,1.7641995155596797,0.007518114327338981,0
5.08629,-0.998741,1.761992925032598,0.007517446002813557,0
1.882362,-0.99863,1.7625517478822261,0.0075146080778135576,0
0.491467,-0.998513,1.765781440061497,0.007431790016542371,0
0.090473,-0.998392,1.761273714960267,0.007397760967915253,0
0.011736,-0.998266,1.7122695094215763,0.007410950327830506,0
0.001072,-0.998135,1.6445202582652982,0.0074294255912372865,0
6.9e-05,-0.997999,1.6374480258873758,0.007429617078033897,0
3e-06,-0.997859,1.5794233052865607,0.00744944207735593,0
0.0,-0.997714,1.318353425603484,0.007854090353152541,0
0.0,-0.997564,0.8174860768274046,0.009345589524338983,0
0.0,-0.99725,-0.3276938878506019,0.017142393233762713,0
0.0,-0.997086,-0.40105162694181856,0.017174391934644068,0
0.0,-0.996917,-0.524082133047414,0.01725183355647458,0
0.0,-0.996744,-0.7997219256981372,0.017616968552067798,0
0.0,-0.996566,-0.8706890510278026,0.017469715725355935,0
0.0,-0.996382,-0.8824648497473082,0.017235363592966107,0
0.0,-0.996195,-0.8922484703321878,0.017133787488966105,0
0.0,-0.996002,-0.8912371866858818,0.017063830765186444,0
0.0,-0.995805,-0.88950500468069,0.01699235076645763,0
0.0,-0.995603,-0.8871464683636793,0.016992383535677967,0
0.0,-0.995396,-0.8855375312769855,0.01699238895805085,0
0.0,-0.995185,-0.8885713822159034,0.016992434879542374,0
0.0,-0.994969,-0.8953228401484199,0.016992496162203392,0
0.0,-0.994748,-0.8993240792832196,0.01699258550383051,0
0.0,-0.994522,-0.8945327220407885,0.01699207573466102,0
0.0,-0.994291,-0.8789143831226314,0.016992418066949153,0
0.0,-0.994056,-0.8682663598217107,0.016992998034491526,0
0.0,-0.993816,-0.862578522418698,0.016992847189762714,0
0.0,-0.993572,-0.8564956259618696,0.016992993323067796,0
0.0,-0.993323,-0.8518241370648268,0.016993115137711862,0
0.0,-0.993068,-0.8483141893174647,0.016993166944762713,0
0.0,-0.99281,-0.8466225261895872,0.016993145571525422,0
0.0,-0.992546,-0.8490772948402198,0.016993171971525424,0
0.0,-0.992278,-0.8576808031233165,0.016993606386644072,0
0.0,-0.992005,-0.8770707742048249,0.016995451559949155,0
0.0,-0.991727,-0.8975260541023918,0.016997704724813562,0
0.0,-0.991445,-0.908731211966386,0.016998401943796614,0
0.0,-0.991158,-0.9153205943896447,0.016998302116559325,0
0.0,-0.990866,-0.9198992275261751,0.016997132664016954,0
0.0,-0.990569,-0.9212718044952013,0.01699603402850848,0
0.0,-0.990268,-0.9223539961768075,0.01699603240032204,0
0.0,-0.989962,-0.9304324473413715,0.016996419334966106,0
0.0,-0.989651,-0.9396454270707395,0.016996910332406787,0
0.0,-0.989336,-0.9399408772178239,0.01699676584088136,0
0.0,-0.989016,-0.9362671656746492,0.01699670658350848,0
0.0,-0.988691,-0.9400286681186717,0.016989316854406786,0
0.0,-0.988362,-0.9428886255424486,0.016699002665711872,0
0.0,-0.988027,-0.9406634638632645,0.01655291138815255,0
0.0,-0.987688,-0.9407343718985647,0.016535605348288143,0
0.0,-0.987345,-0.9412104687070092,0.01533601880854238,0
0.0,-0.986996,-0.9387185577521721,0.012938093105694923,0
0.0,-0.986643,-0.9343509604349876,0.011123799348813565,0
0.0,-0.986286,-0.9304881607976788,0.010473579756610176,0
0.0,-0.985923,-0.9300154405623439,0.010427407972949158,0
0.0,-0.985556,-0.930145438627061,0.010427280361152548,0
0.0,-0.985184,-0.9302889429842163,0.010404023130237295,0
0.0,-0.984808,-0.9281465073462158,0.010374797815406785,0
0.0,-0.984427,-0.9242364356853735,0.010374090875322041,0
0.0,-0.984041,-0.9236742362626358,0.010373898777016955,0
0.0,-0.98365,-0.9263028984284094,0.010373910912610175,0
0.0,-0.983255,-0.9295545383328921,0.010373971928118649,0
0.0,-0.982855,-0.9296642769589523,0.0103739099731356,0
0.0,-0.98245,-0.9253270687997536,0.010373901004677973,0
0.0,-0.982041,-0.9157679903266581,0.010360164556677973,0
0.0,-0.981627,-0.9080761567831359,0.0103332225311695,0
0.0,-0.981209,-0.9040732293617816,0.010333020394220347,0
0.0,-0.980785,-0.9037170008987254,0.010313000332525432,0
0.0,-0.980357,-0.9065718934628378,0.00990775570515255,0
0.0,-0.979925,-0.9070901974351516,0.008415989919813566,0
0.0,-0.979487,-0.9014395023363437,0.0006178221728305142,0
0.0,-0.979045,-0.9010731441539591,0.000585823150593226,0
0.0,-0.978599,-0.9025200057313951,0.0004958275627966157,0
0.0,-0.978148,-0.8995671925471063,4.408641440678543e-05,0
0.0,-0.977692,-0.8956098488627304,1.4231382389836275e-05,0
0.0,-0.977231,-0.8950257017147808,1.3408824610175259e-05,0
0.0,-0.976766,-0.8945445400466718,1.2841014440683737e-05,0
0.0,-0.976296,-0.894056625232344,1.2836348677971873e-05,0
0.0,-0.975821,-0.8857232427980101,1.3231457491531194e-05,0
0.0,-0.975342,-0.8767348051804262,1.3678802694921025e-05,0
0.0,-0.974859,-0.8748793782567362,1.3683880525429497e-05,0
0.0,-0.97437,-0.8734713472700599,1.3640937254243058e-05,0
0.0,-0.973877,-0.873187715128859,1.3370364762717632e-05,0
0.0,-0.973379,-0.8756627432181485,1.3311589440683734e-05,0
0.0,-0.972877,-0.882792377338933,1.3477343423734583e-05,0
0.0,-0.97237,-0.8922957423557211,1.256386274576848e-05,0
0.0,-0.971858,-0.8880378836645968,1.199745994915831e-05,0
0.0,-0.971342,-0.8809926638715507,1.210023567797187e-05,0
0.0,-0.970821,-0.8402931398957627,2.173016516949729e-05,0
0.0,-0.970296,-0.7566115285221408,6.324087816949732e-05,0
1.4e-05,-0.969766,-0.6905404342013023,8.912606433898881e-05,0
0.000248,-0.969231,-0.6640816073149809,9.327195552542951e-05,0
0.003158,-0.968692,-0.6597241397171251,9.334903086441256e-05,0
0.029088,-0.968148,-0.6563948386311229,9.297478625424308e-05,0
0.194166,-0.967599,-0.6328128520341261,9.404596928814135e-05,0
0.941073,-0.967046,-0.6047163871896799,9.625204908475154e-05,0
3.310884,-0.966488,-0.5965180676797274,9.590511632203967e-05,0
8.43714,-0.965926,-0.5973537695243375,9.565107591526002e-05,0
15.519094,-0.965359,-0.5991062109681865,9.554467761017528e-05,0
13.129701,-0.96363,-0.4996661328923618,0.00015433364423729395,0
6.313801,-0.963045,-0.4966002045089034,0.00015438257601695497,0
2.156321,-0.962455,-0.49253143391191295,0.00015409294677966686,0
0.522261,-0.961861,-0.48396337964646624,0.0001540247565423787,0
0.089614,-0.961262,-0.4788833254031699,0.0001541776964745821,0
0.010886,-0.960658,-0.48013603402680766,0.00015410677423729398,0
0.000936,-0.96005,-0.4817652305521586,0.00015403842238983636,0
5.7e-05,-0.959437,-0.47937799336371684,0.00015402367255932788,0
2e-06,-0.95882,-0.48617503503321213,0.00015426895310170077,0
0.0,-0.958198,-0.538064522294001,0.00017027977447458208,0
0.0,-0.957571,-0.5782204179991537,0.00017986700669492112,0
0.0,-0.95694,-0.5369586946006282,0.00018995404100000587,0
0.0,-0.956305,-0.4179817645130302,0.0002740152310847517,0
0.0,-0.955665,-0.30872261183467586,0.0003449122770508534,0
0.0,-0.95502,-0.2480371516235465,0.00036680998255932807,0
0.0,-0.954371,-0.23053130833715904,0.00036863218988136197,0
0.0,-0.953717,-0.2296061273051463,0.00036863715732203995,0
0.0,-0.953059,-0.22846653388067795,0.00036861758552542975,0
0.0,-0.952396,-0.2484051980924859,0.00037089067440678565,0
0.0,-0.951728,-0.2966530512546408,0.0003847312031355993,0
0.0,-0.951057,-0.32221877455348985,0.00038857673194915863,0
0.0,-0.95038,-0.3284704996657951,0.0003887462697966163,0
0.0,-0.949699,-0.313920846136806,0.0003900050104576332,0
0.0,-0.949014,-0.2954999515377343,0.00039191094537288754,0
0.0,-0.948324,-0.28884472593883953,0.0003916309643559384,0
0.0,-0.947629,-0.28299481302656904,0.00039148264383051463,0
0.0,-0.94693,-0.2717491362852606,0.0003921393773898366,0
0.0,-0.946227,-0.2702077306607576,0.00039215275108475184,0
0.0,-0.945519,-0.29773355464969214,0.0003966097160847518,0
0.0,-0.944806,-0.3132067009241392,0.00039803180042373486,0
0.0,-0.944089,-0.31232710362910515,0.00039784652977966706,0
0.0,-0.943368,-0.30054624004993535,0.00039867102800000603,0
0.0,-0.942641,-0.3542725830823117,0.0004158230429152603,0
0.0,-0.941911,-0.4777319139728182,0.0005064077738983112,0
0.0,-0.941176,-0.614364944850178,0.0006173259190508536,0
0.0,-0.940437,-0.6668081901009308,0.0006336782962203451,0
0.0,-0.939693,-0.6227692353198123,0.0006452095843559383,0
0.0,-0.938944,-0.5849009678963699,0.0006537353704406842,0
0.0,-0.938191,-0.5795828652488514,0.0006534905976271249,0
0.0,-0.937434,-0.5588473297831931,0.0006555669120000062,0
0.0,-0.936672,-0.5155444679399531,0.0006666968001355994,0
0.0,-0.935906,-0.5151223963012612,0.0006666860703728876,0
0.0,-0.935135,-0.5152794069508546,0.0006666857385932267,0
0.0,-0.93436,-0.5181207932225289,0.0006666973205084809,0
3e-06,-0.93358,-0.5172091184829541,0.000666399996288142,0
6.1e-05,-0.932796,-0.5171685996056398,0.000665862961288142,0
0.001012,-0.932008,-0.5170960032837848,0.0006657551878135658,0
0.011743,-0.931215,-0.5036994494717021,0.00066652722672882,0
0.095555,-0.930418,-0.47284770096987494,0.0006623372543050911,0
0.545255,-0.929616,-0.45707572797523394,0.0006221759764745826,0
2.181992,-0.92881,-0.45776792546268874,0.0005962203811355996,0
6.124118,-0.927999,-0.4716321346504421,0.0005932004719830572,0
12.055676,-0.927184,-0.48202185010848325,0.0005937294576610232,0
16.646046,-0.926364,-0.48175510083282996,0.000593663969186447,0
16.121622,-0.925541,-0.4795907174696176,0.0005903849607118707,0
10.951765,-0.924712,-0.48416259745992885,0.0005858150810508538,0
1.744273,-0.923042,-0.561901440160768,0.0006213515790169555,0
0.413516,-0.922201,-0.5884767588193683,0.0006255470714915318,0
0.113564,-0.921355,-0.588361955333644,0.0006255288881017013,0
0.324387,-0.920505,-0.6092561897354507,0.0005693247419322099,0
1.516791,-0.91965,-0.6119270590650933,0.0005693112651186505,0
5.091595,-0.918791,-0.6232031249643876,0.0005699689081864472,0
11.992389,-0.917928,-0.6366486390865586,0.0005706073771864472,0
19.81201,-0.91706,-0.6519597098517479,0.0005718479310847524,0
18.660028,-0.915311,-0.6580763720396717,0.0005720610762542438,0
10.638294,-0.914431,-0.660212054531453,0.0005720724152372947,0
4.253998,-0.913545,-0.6747178126100182,0.000573289755372888,0
1.19308,-0.912656,-0.6826257468325506,0.0005733868940169557,0
0.234673,-0.911762,-0.6838210537133262,0.0005573845387457694,0
0.03237,-0.910864,-0.6987961554541168,0.0005491294654406846,0
0.003131,-0.909961,-0.7161061575001513,0.0005407872689830575,0
0.000212,-0.909054,-0.7042577624587907,0.0004574474306779727,0
2e-06,-0.906308,-0.7624766360134043,0.00040661667813559976,0
4.5e-05,-0.905384,-0.7914780224512059,0.0003897190621864472,0
0.000743,-0.904455,-0.7886315713198674,0.0003879449339661082,0
0.008669,-0.903522,-0.7814107697251255,0.0003882498903220404,0
0.070951,-0.902585,-0.7697514627778989,0.00038905052101695565,0
0.40719,-0.901644,-0.745426630096804,0.0003902050017627183,0
1.638877,-0.900698,-0.724084999757984,0.00037907098137288775,0
4.626262,-0.899748,-0.7411282525283652,0.0003769116352033962,0
9.159459,-0.898794,-0.7717419526259701,0.00038225220266102335,0
12.719761,-0.897836,-0.7942434358279156,0.00038400416300000636,0
12.389799,-0.896873,-0.7998772480611759,0.000382175106186447,0
8.464965,-0.895906,-0.8027827892219312,0.00038196192783051484,0
4.056521,-0.894934,-0.803424338112743,0.0003817608799491589,0
1.363436,-0.893959,-0.8106552694268135,0.0003813197811017013,0
0.3214,-0.892979,-0.8075437573063765,0.0003813632231355996,0
0.053132,-0.891995,-0.8023421464311369,0.0003770186832203454,0
0.006159,-0.891007,-0.803556024464015,0.00037560376349153184,0
0.000501,-0.890014,-0.8048813294095076,0.000375609607288142,0
2.9e-05,-0.889017,-0.8009932054738773,0.0003748742060169556,0
2e-06,-0.888016,-0.7961089924709341,0.00035785159788136243,0
2e-05,-0.887011,-0.7992323225972546,0.00026727302789831154,0
0.000236,-0.886001,-0.8134274359497424,0.00015745996966102342,0
0.001937,-0.884988,-0.8134831494060497,0.00014110558186441324,0
0.011179,-0.88397,-0.8076670022248746,0.00012977407000000648,0
0.045539,-0.882948,-0.8081464756064286,0.00012124823535593868,0
0.133601,-0.881921,-0.8207883653285302,0.0001220303988135658,0
0.303404,-0.880891,-0.8419814264505305,0.00012214447144068445,0
0.641795,-0.879856,-0.8466191496164778,0.0001111220105593285,0
1.512445,-0.878817,-0.8486383403359801,0.00011114519557627766,0
3.545536,-0.877774,-0.8483935387855388,0.00011114540533898951,0
6.691516,-0.876727,-0.848785221266245,0.00011109830932204037,0
8.97748,-0.87462,-0.8479967914451684,0.00011109706337288783,0
6.153091,-0.87356,-0.8409988436756557,0.00011138825742373528,0
2.959701,-0.872496,-0.833631161150649,0.00011171101415254884,0
0.998647,-0.871428,-0.8364320285450088,0.00011069047272882004,0
0.236329,-0.870356,-0.8369587739500963,0.00010503213828814205,0
0.039222,-0.869279,-0.8329879239732824,0.00010364669659322679,0
0.004565,-0.868199,-0.8293395367284291,0.00010372299864407425,0
0.000372,-0.867114,-0.7109400006425618,0.0001859396080678031,0
2.1e-05,-0.866025,-0.5407185087580961,0.00035759738618644716,0
1e-06,-0.864933,-0.5199863498655473,0.00036015286815254885,0
0.0,-0.863836,-0.31055102617348945,0.0006209538034067861,0
0.0,-0.862734,0.06589298008931078,0.0014634973866610229,0
0.0,-0.861629,0.41063771799979043,0.002134287032220345,0
0.0,-0.86052,0.6184218974412854,0.0023868197507796673,0
0.0,-0.859406,0.6648717254226124,0.0023996495905254304,0
0.0,-0.858289,0.6689286780137196,0.002397151438542379,0
7e-06,-0.857167,0.7361545603380196,0.002423982795101702,0
0.000145,-0.856042,0.7947718695195581,0.0024436585469491587,0
0.002121,-0.854912,0.8026156488530097,0.002442949394745769,0
0.021903,-0.853778,0.807977646950952,0.002441726347542379,0
0.159643,-0.85264,0.8109085124100289,0.0024415549503728875,0
0.821599,-0.851498,0.811462270399993,0.002441529651372887,0
2.986963,-0.850352,0.8126035521110158,0.0024402861685254296,0
7.674013,-0.849202,0.8142057360514906,0.002439929570983057,0
13.936329,-0.848048,0.8148202723574262,0.002439923320677972,0
10.41749,-0.844562,0.8038852403421949,0.0024393008567627178,0
